ID,sscore
92,0.3620066314074152
93,0.92917799392327
94,0.692683622043669
95,0.6408277012590056
96,0.3962458108331919
97,0.35522788492156643
98,0.5115256928477975
99,0.9093967917930929
100,0.6486301709698077
101,0.49700592170200364
102,0.2607155365234145
103,0.21728293126751616
104,0.3528649894457683
105,0.6345170323654864
106,0.4731340674929157
107,0.1585440248311034
108,0.8394804291309427
109,0.2508739989631742
110,0.3538692963870542
111,0.8278434723263404
112,0.2490213348260843
113,0.7351639391154059
114,0.7914668927061754
115,0.5849352784168379
116,0.09505862714170772
117,0.8003131026814502
118,0.3532252393509829
119,0.8791993641668872
120,0.5910098592314313
121,0.153280744553578
122,0.1668911896073985
123,0.811057206260242
124,0.46337540381273173
125,0.6787388555108635
126,0.3411124747756412
127,0.18600275087991122
128,0.45623075060874313
129,0.4765249775721679
130,0.8744616466065709
131,0.291163402373688
132,0.3173877173235198
133,0.31384414809422306
134,0.7617442892941142
135,0.720372129738788
136,0.2937240789114598
137,0.30769375939277116
138,0.7388869949793428
139,0.49314965879857425
140,0.20100578907530978
141,0.8960038766729906
142,0.2680752472696559
143,0.4093317494057742
144,0.5986892837228966
145,0.09670255306546627
146,0.40796918796329473
147,0.47138332661653704
148,0.38091369755036814
149,0.29931768999547603
150,0.7443331996153729
151,0.3125479734304277
152,0.7748258554630251
153,0.9190419395110188
154,0.49346657025260615
155,0.3023249640422013
156,0.8982474546462581
157,0.24599920913119996
158,0.7053260250678575
159,0.40104640831328753
160,0.8258392078194183
161,0.39299942458288945
162,0.375347066755245
163,0.41322207219626395
164,0.288148231013459
165,0.5319467257163483
166,0.5847914909452481
167,0.5378085833963888
168,0.6984392738400441
169,0.6311521784730503
170,0.2227776888068851
171,0.38111377596629575
172,0.4810084228240324
173,0.18441092035018755
174,0.10735609453248278
175,0.8712954734158299
176,0.12909543481480887
177,0.8999754804544767
178,0.9019749901633235
179,0.6463129827134662
180,0.781414147462366
181,0.8729380501783636
182,0.6935762738523296
183,0.8906643082118798
184,0.14593116051768484
185,0.4898824351287985
186,0.793069482165916
187,0.7516944035074814
188,0.30560885853536535
189,0.33789113745456784
190,0.49816782642762414
191,0.6526129947708533
192,0.8474052960926112
193,0.7595848511149267
194,0.44933283444896593
195,0.7307824990138684
196,0.14734098307028926
197,0.6711983530844754
198,0.7089071295728334
199,0.9123923201841333
200,0.08285908273342524
201,0.5577367934361481
202,0.6501281737013193
203,0.24050877944880614
204,0.24548297560430557
205,0.685575169967186
206,0.11366591888653474
207,0.6149578575304665
208,0.11907453374757673
209,0.6086199230556104
210,0.40296690750771524
211,0.6730303219449819
212,0.8969658998964899
213,0.33005004835304796
214,0.7682381541471034
215,0.9135680320024194
216,0.6039800691929539
217,0.4866980067450388
218,0.7746848869213532
219,0.3351404945195488
220,0.07408960002436382
221,0.5585279581046585
222,0.8581099252739084
223,0.912445141911026
224,0.12448486865165088
225,0.602171845464697
226,0.24617313944337338
227,0.7121592182083036
228,0.8247438522762687
229,0.7647895556374661
230,0.19084527314143235
231,0.12069801906160783
232,0.5553589729893772
233,0.38054956295878556
234,0.2782464098377971
235,0.656490807908094
236,0.693881754924904
237,0.5840270857446952
238,0.7873864829553484
239,0.8256208797942128
240,0.28914924294570676
241,0.8673859315297724
242,0.17364498663620112
243,0.2809415203359647
244,0.6930580631943198
245,0.6205686205795722
246,0.824266444997011
247,0.5887040517771437
248,0.38565501151175163
249,0.8369465806809342
250,0.8552585621071699
251,0.24172414654254698
252,0.42646275536871003
253,0.21520576845509842
254,0.5249106967046875
255,0.37173837232988755
256,0.9033252711070797
257,0.3307845507827348
258,0.810110854775415
259,0.11116814103440636
260,0.8833299443756262
261,0.29425519000032396
262,0.3585368609749434
263,0.8488815286644988
264,0.6833584615681437
265,0.7066386576820954
266,0.8249265561553031
267,0.789011253114404
268,0.34032355159720723
269,0.6769594495596424
270,0.5984615665391845
271,0.6000634117933579
272,0.40967724782716447
273,0.22535134481579197
274,0.7391317192875017
275,0.7827454090678737
276,0.574636568222186
277,0.1948290163269855
278,0.2867720273430774
279,0.7207010984019703
280,0.38277385591485563
281,0.1786470762258481
282,0.5721665533573961
283,0.6961571088159247
284,0.17286788587305496
285,0.7298117645216023
286,0.27229176675687944
287,0.2887104972400317
288,0.6923150466521784
289,0.350122287773618
290,0.1822233667806729
291,0.3817444797337682
292,0.12492116281274428
293,0.41134538674214316
294,0.9036227598057771
295,0.7918266834084493
296,0.7882214278246027
297,0.9000710495421929
298,0.155642600191195
299,0.7872211664006256
300,0.4373416658594993
301,0.2946106628375196
302,0.2318067513105773
303,0.3694947615168935
304,0.15942002033096797
305,0.8641918105962955
306,0.5578847632770573
307,0.31306088355222433
308,0.16986119750763165
309,0.6485076987525811
310,0.8741462165972244
311,0.27494703733639636
312,0.6191514551875712
313,0.6660475819311511
314,0.8636849658862508
315,0.5171854983985333
316,0.2766874129911736
317,0.5113074773445173
318,0.4398932585856507
319,0.878211385234818
320,0.2121218058515276
321,0.4170433937354403
322,0.21772770878575204
323,0.3054189328294371
324,0.2237142889845221
325,0.41089428803809275
326,0.8834223647577567
327,0.8373460381675343
328,0.09170037808549958
329,0.4961786721574434
330,0.8859436440276559
331,0.571320927212719
332,0.5294245256183254
333,0.2965561176421828
334,0.6649969543089116
335,0.29606662473460327
336,0.8881890688944558
337,0.7687039375223752
338,0.8139731669642677
339,0.7426635165707289
340,0.16822353906924803
341,0.2813661670034803
342,0.12583768378641555
343,0.7857719109814725
344,0.22482248548337105
345,0.2240869430909735
346,0.21467722254427613
347,0.3103445871697894
348,0.33679017366158703
349,0.35968265664783927
350,0.22903153973604512
351,0.8347182904712557
352,0.9308984273576137
353,0.4414389816088799
354,0.7514082926950161
355,0.6830272331456634
356,0.38513782541464403
357,0.16072983608608532
358,0.7664814649791861
359,0.9188645842017782
360,0.8521227303442371
361,0.5989928070958334
362,0.2138930631023226
363,0.8164166026029056
364,0.17203419193651323
365,0.8327740001802251
366,0.2169402503853208
367,0.5179068312836752
368,0.24957344136451018
369,0.802010302691925
370,0.8554083509272455
371,0.5564395787824963
372,0.5486306763444739
373,0.6468562855940121
374,0.5328740093743984
375,0.47416178751271737
376,0.35753004682024037
377,0.7964153995218396
378,0.5187933838942597
379,0.6784904416788938
380,0.42765565405815154
381,0.7947488071795924
382,0.9085789649401371
383,0.6377600491940572
384,0.7830694582241601
385,0.35805433408252985
386,0.5632763813562329
387,0.20770920231646553
388,0.3849092452845632
389,0.7825498229816022
390,0.727080320351705
391,0.41308268899067946
392,0.22615731332643182
393,0.6646440979647825
394,0.4690156712497031
395,0.8747549760235198
396,0.456278096730761
397,0.3034078225297525
398,0.8843207560077614
399,0.7298036365766393
400,0.061746716870703745
401,0.7624104265105626
402,0.06808706251772974
403,0.46609410584024125
404,0.5181739774082008
405,0.15412644402200434
406,0.6322174759930093
407,0.4231327790988487
408,0.21982715533010339
409,0.6988659123732759
410,0.3599057848587874
411,0.8502921374401414
412,0.919983557025011
413,0.6039693948141325
414,0.7664657162982716
415,0.25695709065589456
416,0.49981237435512393
417,0.6995296666517632
418,0.6688266595940906
419,0.7565561784177183
420,0.4294792163403165
421,0.7379878083743625
422,0.43438716542994543
423,0.5193305405101172
424,0.9125737581383127
425,0.6249341712537649
426,0.7664914335887898
427,0.8380492988716154
428,0.8915493464154296
429,0.3762037970807142
430,0.4418547763256308
431,0.561427416044313
432,0.7959129579302756
433,0.22184996601398627
434,0.36940230146987746
435,0.8839397798333043
436,0.41715808553279043
437,0.7798607714534286
438,0.6927087864581074
439,0.8199937329867637
440,0.8540416510627844
441,0.2495567616580307
442,0.5116080005579153
443,0.6550215841242114
444,0.8592288899138474
445,0.5366267235188033
446,0.31661757580280336
447,0.23066427589471167
448,0.5707907284272687
449,0.5832057210069552
450,0.6182086454147621
451,0.1880695754500231
452,0.9081535960284781
453,0.6012464781717344
454,0.3872778037617526
455,0.7795812999136078
456,0.40965341438602854
457,0.8680026968413629
458,0.17205992756706226
459,0.5997916966732785
460,0.5306331512665475
461,0.6886523393469296
462,0.1266462192485163
463,0.7196758856666927
464,0.7109388343826178
465,0.1193744305896563
466,0.6659876907786356
467,0.7008839288780628
468,0.20247325506925468
469,0.12716062902268238
470,0.4303814938240296
471,0.6451847547636753
472,0.34051051299258533
473,0.8913601955075524
474,0.45551291813984257
475,0.3748010217530362
476,0.9029917406370503
477,0.5443313836028251
478,0.1625961313630364
479,0.4786194879163503
480,0.33976257165881074
481,0.4428644061959019
482,0.803236348743334
483,0.8777098820234314
484,0.21484513025918078
485,0.08133110912843086
486,0.41050684518060837
487,0.8015893623239687
488,0.21599593056098215
489,0.15321459897454595
490,0.5106588681856834
491,0.4772983891375363
492,0.48557226933755426
493,0.683727475659919
494,0.8710438861312098
495,0.1315038335217976
496,0.3929456892822669
497,0.428489080993769
498,0.38955114357868464
499,0.517528512154833
500,0.20542243947505553
501,0.7737446819895887
502,0.6118416585911429
503,0.3833572801074102
504,0.5066460731905509
505,0.614860553148014
506,0.9214302848701196
507,0.4185211341364253
508,0.4573864676064969
509,0.3838752066306054
510,0.7337600718605017
511,0.39911999426377537
512,0.44641238557165625
513,0.3202304895321126
514,0.4303823983363347
515,0.26734066352775804
516,0.6130957513493301
517,0.2588912478359859
518,0.3505885110761937
519,0.6299150212089337
520,0.8169173363127427
521,0.859285534716232
522,0.27879998120966526
523,0.580975927336254
524,0.48884114036907417
525,0.16894696126086098
526,0.2137618893521376
527,0.34329462746594225
528,0.13897462298969485
529,0.2942402861338543
530,0.4671579710041169
531,0.8044253672482132
532,0.30848542395909245
533,0.5749000287269792
534,0.7664738660360331
535,0.8673337741537638
536,0.822549445750927
537,0.3881475411367764
538,0.5989142261058319
539,0.8085547825523014
540,0.6386016096065144
541,0.7250017102116612
542,0.899774839527694
543,0.30060082801807914
544,0.6364407726774423
545,0.4014798860684058
546,0.7616353406452729
547,0.9012870721127196
548,0.27525887917233566
549,0.6795600315873289
550,0.42197900371874836
551,0.2247907517297991
552,0.3938743832248429
553,0.12085492004228118
554,0.5952372531917726
555,0.09154457935683073
556,0.8493594192443396
557,0.4158505068180898
558,0.7917799806098826
559,0.5014394092866369
560,0.7847959021737397
561,0.5319152825382321
562,0.8051190869186489
563,0.3839220240460676
564,0.705648287057659
565,0.3308103161755625
566,0.32009692912917026
567,0.3993768596497928
568,0.42819979788876794
569,0.4600960399464452
570,0.11166933991026758
571,0.1929356004557759
572,0.5278605726747123
573,0.7190280972683144
574,0.26839947070595166
575,0.3202843367856562
576,0.4918939065660306
577,0.39455582677131334
578,0.18004367643097174
579,0.5846030366293024
580,0.8236671438418223
581,0.4857685666674913
582,0.31434326169566434
583,0.7208251815762008
584,0.48097257684434147
585,0.6304346969128506
586,0.81469395709195
587,0.8627797051437237
588,0.29450680938143076
589,0.3525052129900714
590,0.28144405992820987
591,0.2738288105147001
592,0.9030152830520652
593,0.8722012069978899
594,0.8391390140953243
595,0.16109142287124448
596,0.7894683084725403
597,0.9126428788791187
598,0.8908887719009828
599,0.31058325623222527
600,0.788637622660316
601,0.21528597128429847
602,0.7943490030409109
603,0.5282361062967628
604,0.22506930724736288
605,0.6322747746217354
606,0.8976648377101707
607,0.4517015925084238
608,0.29877758966691037
609,0.4423522427825306
610,0.32520462992701255
611,0.7990421192492657
612,0.19424517905767924
613,0.41637875687990167
614,0.9109036570210178
615,0.8195996327080504
616,0.6739421943926249
617,0.5219625496746741
618,0.34428690924951805
619,0.656199670610426
620,0.7670050663582362
621,0.5671851308641377
622,0.1470909799862435
623,0.18422598108337973
624,0.8268882137675012
625,0.5125329905038541
626,0.8671466219859255
627,0.8335525745616522
628,0.7474096536576869
629,0.8008950040825619
630,0.5539802107701761
631,0.91458334428338
632,0.45799127610144436
633,0.7917454025511569
634,0.8337122992848852
635,0.6010515875251826
636,0.8406664225895256
637,0.688896375335477
638,0.21104857029798413
639,0.8921298517237692
640,0.42532196770463115
641,0.6299856024729242
642,0.6146696296763207
643,0.891478856530282
644,0.36793190203015846
645,0.8884269863794519
646,0.30052733353502986
647,0.17015286411214833
648,0.16322819345670497
649,0.655066647422192
650,0.48065246575631826
651,0.763316408521648
652,0.5813540827126275
653,0.43617680491789634
654,0.5316342261079233
655,0.75779814624641
656,0.13925515407419634
657,0.38917994293112007
658,0.579131162155105
659,0.8421129221088012
660,0.6867579098651228
661,0.8782808778565002
662,0.2172145117619134
663,0.8045628401359683
664,0.8008670965822141
665,0.7978485441350573
666,0.6205528336305938
667,0.5447983216951268
668,0.31642009039576036
669,0.20524156638372903
670,0.8375452001243602
671,0.5527197796211328
672,0.386496443717378
673,0.4495231984105907
674,0.2549758352286361
675,0.43404667509574635
676,0.5067188471461892
677,0.45236198570902403
678,0.8760655227218478
679,0.6507160880897346
680,0.6063829275913794
681,0.23531144804478119
682,0.13839311923604683
683,0.306273416485157
684,0.7832057567158739
685,0.669819830890101
686,0.667882070872752
687,0.24239995032580083
688,0.6226534715713619
689,0.1649384048998639
690,0.3015855764438715
691,0.3761497418782106
692,0.5572176996772871
693,0.5030577528043605
694,0.7805831440421456
695,0.08400139834650715
696,0.22572317364366484
697,0.3426262594810591
698,0.3630100347385531
699,0.9222387163455892
700,0.39130607297183007
701,0.9094384471856589
702,0.28294314128071135
703,0.48359312691850875
704,0.8269250451402651
705,0.7777047522184704
706,0.8190508602679646
707,0.23382141721849237
708,0.27621235889381784
709,0.36583282711339027
710,0.728466910465948
711,0.6108222723533951
712,0.6066242162930912
713,0.14161681547355748
714,0.9017564874375509
715,0.7179345254843432
716,0.34039566360895923
717,0.23925474473637948
718,0.6112124795001801
719,0.5614653788340609
720,0.3623998200670592
721,0.8467948671859952
722,0.8308683361997373
723,0.6972582783875195
724,0.8229923092017617
725,0.8653840585336765
726,0.3862824718128175
727,0.20543313997581902
728,0.5721486242942257
729,0.9107096404579185
730,0.21183512009470154
731,0.7521822606470787
732,0.5061052698879837
733,0.20835915817661307
734,0.5546935414538382
735,0.1264112078894801
736,0.12917046193350573
737,0.7176892908387829
738,0.6650872102617873
739,0.5202621610528622
740,0.7319702673704334
741,0.32110858312941604
742,0.797852955708812
743,0.36270826496713815
744,0.30145960937467076
745,0.8823146502230288
746,0.199566518209697
747,0.17050585125694687
748,0.14374685553136363
749,0.7775088301010092
750,0.7678831481000699
751,0.8863894851753104
752,0.6847348954877278
753,0.862058546182601
754,0.7278158085699361
755,0.3234151262592086
756,0.5721295145032762
757,0.292562431887364
758,0.7406785998910786
759,0.8781613445821139
760,0.40829916907589
761,0.6337080154093614
762,0.15932105065266197
763,0.3232936465206261
764,0.45984661684159533
765,0.3401818607516897
766,0.2291948568716996
767,0.49673237283112337
768,0.734834161147158
769,0.2661350252292619
770,0.7883735320498448
771,0.14415369325348668
772,0.10238823985649002
773,0.8606079503778489
774,0.26459942789753993
775,0.347058059014808
776,0.375103558557991
777,0.5655402105003378
778,0.34009214896751794
779,0.2934290668439976
780,0.6523295234244567
781,0.3691090739721937
782,0.34606429740969746
783,0.4396872855715164
784,0.9125325212922253
785,0.8617622212667508
786,0.21121249250097643
787,0.6418162352134954
788,0.25998720050307095
789,0.13881528732002985
790,0.4578954941083563
791,0.18326831300293536
792,0.3728755265131831
793,0.5107213652450123
794,0.6541455004285223
795,0.22830310952787553
796,0.7573114168192008
797,0.28223288784167816
798,0.40974834584581404
799,0.3638409342483014
800,0.37677600819001383
801,0.21521373723515264
802,0.6056193189573069
803,0.8288069938756827
804,0.8482306874867682
805,0.3273919576875474
806,0.26758503560126845
807,0.45083330205933875
808,0.8595824293558213
809,0.0794009531296143
810,0.7262699105658339
811,0.6955322016073012
812,0.5581227752877834
813,0.6710362216055014
814,0.7575070918158601
815,0.8179518187757419
816,0.40940179270548
817,0.5426922303468611
818,0.793145368563682
819,0.38477852742194085
820,0.17894662595797084
821,0.9155594271435995
822,0.8988574951013047
823,0.13992618547953226
824,0.849216164002427
825,0.7901590408779466
826,0.2726905624309533
827,0.2215350751439109
828,0.1471272018521676
829,0.2651792743326994
830,0.2719201630239755
831,0.9052334634812831
832,0.3041641574068858
833,0.84765184841402
834,0.36362824078957157
835,0.8285286267998806
836,0.7966234496892872
837,0.8642678086724196
838,0.8853165552647341
839,0.33221058152198085
840,0.4302244951271839
841,0.22664675143624946
842,0.4795429857757378
843,0.06994099790602214
844,0.23597886127064815
845,0.4448929063423086
846,0.7113177436759638
847,0.10653179887207696
848,0.663711205648183
849,0.8980412447553204
850,0.6484380189308944
851,0.21405442974928063
852,0.15312550973656847
853,0.3930697684678912
854,0.791653841867987
855,0.8461147583462519
856,0.24560572221090538
857,0.3674695250235458
858,0.09923751574261282
859,0.25436814855869194
860,0.6042454344239088
861,0.3631824440057564
862,0.9001485397810476
863,0.25641885275006093
864,0.917619529901936
865,0.32231954802649243
866,0.8254708493453224
867,0.6424810911447705
868,0.8444024126744752
869,0.25707565817148265
870,0.8203290335452739
871,0.4854982855292727
872,0.5453135443362735
873,0.6948705973970632
874,0.44268993277960056
875,0.6186872686707295
876,0.9226599962408557
877,0.2924910332305726
878,0.6245899347998919
879,0.1511622516781728
880,0.4078734025941184
881,0.41002950050112297
882,0.26971771097641656
883,0.7617511601369695
884,0.15140708596921593
885,0.7601588205220882
886,0.24422353137098488
887,0.3847264770187808
888,0.25273436755642104
889,0.22656258183621683
890,0.8543246997729368
891,0.3541992287906624
892,0.6128477593455482
893,0.818740736858321
894,0.2336456448786124
895,0.389604910758843
896,0.8788096829635077
897,0.31496104588215595
898,0.12471206986462444
899,0.4182829921992342
900,0.48621008470846766
901,0.25037568056876786
902,0.4657808636696426
903,0.28077374199368177
904,0.4676422172071805
905,0.8157725365692584
906,0.7838564928360524
907,0.40464055283735223
908,0.3895204869474588
909,0.6804008143308173
910,0.6249851224526247
911,0.39968525772109387
912,0.75330350267726
913,0.4849450814919415
914,0.45904693420705067
915,0.8826567859306641
916,0.20480132724318312
917,0.7157483249261213
918,0.37440372638235003
919,0.22182842227519547
920,0.39286311529530155
921,0.8701999219544123
922,0.1400338326945716
923,0.3889557898430565
924,0.8432726113388561
925,0.4908889182034272
926,0.7233577492336363
927,0.09992502919105382
928,0.4063607246874614
929,0.5632088240173662
930,0.6200352612155859
931,0.8811569195005797
932,0.6280960295821233
933,0.2603681142205352
934,0.8075626188761581
935,0.21739984515968627
936,0.25496838145903983
937,0.6911433713174624
938,0.3855127385827649
939,0.15732098006987735
940,0.2613316990412945
941,0.225886416945279
942,0.555111041810077
943,0.6692899873007847
944,0.6222942379011083
945,0.7391388394144098
946,0.6223078721552818
947,0.19604828337275604
948,0.28861489552873887
949,0.6271065824765294
950,0.9160068024805668
951,0.6704715430913496
952,0.1835699841110798
953,0.17885542073970814
954,0.44346034749096136
955,0.32076434375122453
956,0.21911836216922487
957,0.8925768165562407
958,0.7132250296031591
959,0.17227551268917124
960,0.30152452143608566
961,0.20689860703068857
962,0.5094564627842724
963,0.9153177308311147
964,0.34682236730899446
965,0.538095205649317
966,0.8663659353639503
967,0.38280811031806244
968,0.7947259732929884
969,0.7376073060919804
970,0.6720277148754313
971,0.7847947285497269
972,0.09695960276976553
973,0.7380029762770975
974,0.33221023784616316
975,0.67938713059308
976,0.531471712232764
977,0.8031088839395931
978,0.29275457609410593
979,0.44177212350094974
980,0.17389028593887532
981,0.7644240184785435
982,0.7957990029031814
983,0.13977787440720857
984,0.6386733082556587
985,0.4948965133665313
986,0.5874601188042645
987,0.5028971463716777
988,0.8138425380610236
989,0.20707502073012132
990,0.8349334390800426
991,0.25357559390441303
992,0.6484086599402478
993,0.40156274956464433
994,0.4700038577129104
995,0.26098817702623106
996,0.3876413537020678
997,0.7189533306862808
998,0.9362093833617466
999,0.7698757217109962
1000,0.8573807653505712
1001,0.5499995645590747
1002,0.7230805999488807
1003,0.36104638048615567
1004,0.1817561405166808
1005,0.3745660997526107
1006,0.8223989812147751
1007,0.2921642258551532
1008,0.4896976792549429
1009,0.8069098949919509
1010,0.8092760581396043
1011,0.15142572877639518
1012,0.4145037373950396
1013,0.3161327488409989
1014,0.4809422718686682
1015,0.3306344779348646
1016,0.6395736432929852
1017,0.8663504165763214
1018,0.5411270326781412
1019,0.8386820277622414
1020,0.7967158389464356
1021,0.19055169661748575
1022,0.722453687781929
1023,0.4052982601021916
1024,0.3062018585689962
1025,0.8649719850633326
1026,0.5882494441086284
1027,0.42345518847272734
1028,0.7816102405449171
1029,0.19784179046332895
1030,0.2747942999254266
1031,0.7112440546010385
1032,0.5555618397640197
1033,0.49661982545452876
1034,0.32733943343663635
1035,0.31050379540856526
1036,0.6863974656711052
1037,0.7149315725897473
1038,0.7973341434905379
1039,0.23341076517558076
1040,0.4934894348941276
1041,0.5873156362589296
1042,0.596134997334827
1043,0.35563865763745456
1044,0.2679090569014543
1045,0.5521415993354822
1046,0.43922998671653063
1047,0.9161077633099105
1048,0.8067878517385771
1049,0.18799150039472004
1050,0.5799097970429282
1051,0.194422659583291
1052,0.8960345139154701
1053,0.38083882928814694
1054,0.8438554918551727
1055,0.3161916149889941
1056,0.5915099440941364
1057,0.5264197596041118
1058,0.45042998682125884
1059,0.7058738459896164
1060,0.21129201846563098
1061,0.8235853431994206
1062,0.42559338339241537
1063,0.23917557155850389
1064,0.36471764829566805
1065,0.34733238650147275
1066,0.18390162637718846
1067,0.3674076637806555
1068,0.8575123127480421
1069,0.3780517544003473
1070,0.8184985826254674
1071,0.5083669326224007
1072,0.7003299162176542
1073,0.35578147012759775
1074,0.7633780421634715
1075,0.7227118116312092
1076,0.7239406497704786
1077,0.8818395751876381
1078,0.7813305794249343
1079,0.29912189693784597
1080,0.40728388817845557
1081,0.2273296294613141
1082,0.39246782278907094
1083,0.08829803036393981
1084,0.39390647935089007
1085,0.3841877689153832
1086,0.7100822752947802
1087,0.8308938637569271
1088,0.3944504904207601
1089,0.6232154788747492
1090,0.8077133585841063
1091,0.701858393261949
1092,0.385740845311158
1093,0.382293525317541
1094,0.7194237557680124
1095,0.5470633995651096
1096,0.5677700784842088
1097,0.22990985158480381
1098,0.3212034562435469
1099,0.3562211856170296
1100,0.08946974716877422
1101,0.8925664943847366
1102,0.8532740633978687
1103,0.07470575206961895
1104,0.7440521247835178
1105,0.2667711829821143
1106,0.6102232302512921
1107,0.8565760405041329
1108,0.6619191859501602
1109,0.404626137319804
1110,0.4037968492858393
1111,0.5783994452756666
1112,0.4337659567920105
1113,0.17914040038129103
1114,0.6644607823583865
1115,0.3996927150786466
1116,0.8357969424803057
1117,0.2973813145979564
1118,0.37597332856236587
1119,0.2565901555109056
1120,0.0771824470639981
1121,0.6299764382194517
1122,0.6373825508689158
1123,0.7979457372103661
1124,0.4985963183608426
1125,0.5144317733928621
1126,0.3650956804528833
1127,0.214397580449976
1128,0.3344241085493445
1129,0.1779207393898755
1130,0.812711894633046
1131,0.6584366831280182
1132,0.667060660343562
1133,0.24924783254816482
1134,0.6908640473622015
1135,0.06748871896133429
1136,0.30073490711946316
1137,0.27802872885699126
1138,0.4018743078195881
1139,0.5934768275237983
1140,0.42973636883491123
1141,0.2803501955771989
1142,0.8816773513202099
1143,0.5143977596658847
1144,0.4612072411462681
1145,0.0843381187292841
1146,0.129011252104657
1147,0.2969366207705569
1148,0.40974796880401865
1149,0.15111060012438754
1150,0.39444652550955084
1151,0.8105585705842437
1152,0.7861274086331625
1153,0.13719800170842492
1154,0.5956805794591262
1155,0.809965258071057
1156,0.24950640475108993
1157,0.7263198417950721
1158,0.7051105810531517
1159,0.18672441384478616
1160,0.2821516724634507
1161,0.894037706831899
1162,0.6048003042538637
1163,0.29779327990297016
1164,0.7721629267150805
1165,0.44676212696671347
1166,0.5383350621897842
1167,0.38016011751692774
1168,0.35168709288758987
1169,0.7701202894470431
1170,0.5142278016697649
1171,0.8356421709068057
1172,0.7588229264027585
1173,0.8659341039108691
1174,0.48436329611398066
1175,0.8561263888727022
1176,0.9271262011709428
1177,0.8566881833557101
1178,0.35692272088055055
1179,0.9179892318045831
1180,0.8659862441780244
1181,0.44500413369475744
1182,0.14974845380776894
1183,0.3441631448173812
1184,0.5188896004438562
1185,0.5226355624361809
1186,0.7741190834966679
1187,0.7724809506861813
1188,0.19448707633801277
1189,0.6976418063446682
1190,0.46672554557879076
1191,0.7494964646722807
1192,0.32309537547037487
1193,0.2613579408885877
1194,0.7692057832045843
1195,0.7336693470551185
1196,0.6783902710223085
1197,0.8832847772028903
1198,0.7161638206079827
1199,0.8508979775370424
1200,0.8630299983484115
1201,0.6237933949885089
1202,0.3161894906677964
1203,0.31613608274487986
1204,0.23219282884263792
1205,0.31983775940377546
1206,0.52361032839091
1207,0.5308137411336294
1208,0.19296662801266268
1209,0.7435667994732705
1210,0.7900641836615689
1211,0.7529955204927521
1212,0.26049268767617395
1213,0.6523095887910897
1214,0.17995696265426916
1215,0.2751158650802945
1216,0.884324791012425
1217,0.6768879144548654
1218,0.7439518917491411
1219,0.49290561005141703
1220,0.6087356099960518
1221,0.20560310406817303
1222,0.30069907492416753
1223,0.8568928182329922
1224,0.446666092721001
1225,0.5963422171115877
1226,0.6622244413689593
1227,0.5608467104843955
1228,0.6776062681881077
1229,0.8232870748782215
1230,0.1569521195318887
1231,0.16168609571125822
1232,0.7661762418768131
1233,0.7044474805368953
1234,0.42669031303366645
1235,0.5425339042321263
1236,0.8952884115406178
1237,0.7100957238888718
1238,0.8268481527427362
1239,0.7446547929701682
1240,0.29107707206960504
1241,0.8457467284941347
1242,0.800661884704451
1243,0.9109463945279185
1244,0.763798162877864
1245,0.5730240656252386
1246,0.4062789418736096
1247,0.7857768626867898
1248,0.521954789878126
1249,0.23787716641747708
1250,0.4417457254686235
1251,0.6904397018148482
1252,0.11754842304846405
1253,0.8330725925826096
1254,0.9253066264220271
1255,0.4116893301349578
1256,0.10988456470583967
1257,0.8164906578331033
